Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Wang, S.-P., Wu, C.-H., Hong, C.-C.","MoS2 nanosensors fabricated by dielectrophoretic assembly for ultrasensitive and rapid sensing of volatile organic compounds",2015,"2015 IEEE SENSORS - Proceedings",,, 7370645,,,,,10.1109/ICSENS.2015.7370645,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84963541996&partnerID=40&md5=be0436e828f60cde5d52123e1b0428f0",Conference Paper,Scopus,2-s2.0-84963541996
"Kamarulzaman, N., Kasim, M.F., Rusdi, R.","Band Gap Narrowing and Widening of ZnO Nanostructures and Doped Materials",2015,"Nanoscale Research Letters",10,1, 346,,,,3,10.1186/s11671-015-1034-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84940475613&partnerID=40&md5=80a5bf9d824ea022df2db23bfe7c043e",Article,Scopus,2-s2.0-84940475613
"Xia, N., Wang, Q., Liu, L.","Nanomaterials-based optical techniques for the detection of acetylcholinesterase and pesticides",2015,"Sensors (Switzerland)",15,1,,499,514,,2,10.3390/s150100499,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84920277908&partnerID=40&md5=38b12c5017d174776518fd4184c9470f",Review,Scopus,2-s2.0-84920277908
"Christau, S., Möller, T., Brose, F., Genzer, J., Soltwedel, O., von Klitzing, R.","Effect of gold nanoparticle hydrophobicity on thermally induced color change of PNIPAM brush/gold nanoparticle hybrids",2015,"Polymer (United Kingdom)",,,,,,,,10.1016/j.polymer.2016.03.088,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84966709420&partnerID=40&md5=78755202bbfe7352d92c793fdfe07ef8",Article in Press,Scopus,2-s2.0-84966709420
"Robak, E., Kotkowiak, M., Drozdowski, H.","Nanostructured zinc oxide systems with gold nanoparticle pattern for efficient light trapping",2015,"Journal of Physics D: Applied Physics",49,4, 045104,,,,,10.1088/0022-3727/49/4/045104,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954567088&partnerID=40&md5=d1aaf9b122aa8c4cc82ffd237b6ca3eb",Article,Scopus,2-s2.0-84954567088
"Zhang, K., Shen, J., Zhang, Y., Zhang, J., Wei, C., Ma, X.","Controlled-fabrication, morphology formation mechanism of TiO<inf>2</inf>-B nanobelts with NiO-doping",2015,"Materials and Design",88,,,713,719,,1,10.1016/j.matdes.2015.09.076,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84944453272&partnerID=40&md5=468404c82424bb991fb48f22d9c21695",Article,Scopus,2-s2.0-84944453272
"Guo, S., Yuan, C.","Preparation and application of silver nano composite fibers by electrostatic spinning",2015,"Progress in Chemistry",27,12,,1841,1850,,,10.7536/PC150509,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84951851603&partnerID=40&md5=b81eb70e558aedb1b1374fbb11dce3d9",Review,Scopus,2-s2.0-84951851603
"Amir, M., Baykal, A., Güner, S., Sertkol, M., Sözeri, H., Toprak, M.","Synthesis and Characterization of Co<inf>x</inf>Zn<inf>1−x</inf>AlFeO<inf>4</inf> Nanoparticles",2015,"Journal of Inorganic and Organometallic Polymers and Materials",25,4,,747,754,,,10.1007/s10904-014-0153-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84931005582&partnerID=40&md5=e7834cd6eef0c37127da2eb71dce4f9c",Article,Scopus,2-s2.0-84931005582
"Akselrod, G.M., Huang, J., Hoang, T.B., Bowen, P.T., Su, L., Smith, D.R., Mikkelsen, M.H.","Large-Area Metasurface Perfect Absorbers from Visible to Near-Infrared",2015,"Advanced Materials",27,48,,8028,8034,,8,10.1002/adma.201503281,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84955207357&partnerID=40&md5=c3a667b277413c13acb9c30c606cdf9c",Article,Scopus,2-s2.0-84955207357
"Appel, R., Fuchs, J., Tyrrell, S.M., Korevaar, P.A., Stuart, M.C.A., Voets, I.K., Schönhoff, M., Besenius, P.","Steric Constraints Induced Frustrated Growth of Supramolecular Nanorods in Water",2015,"Chemistry - A European Journal",21,52,,19257,19264,,3,10.1002/chem.201503616,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954141869&partnerID=40&md5=ceaaf6d8d66cbaefb5e79ca8daf6b401",Article,Scopus,2-s2.0-84954141869
"Liu, G., Hall, J., Nasiri, N., Gengenbach, T., Spiccia, L., Cheah, M.H., Tricoli, A.","Scalable Synthesis of Efficient Water Oxidation Catalysts: Insights into the Activity of Flame-Made Manganese Oxide Nanocrystals",2015,"ChemSusChem",8,24,,4162,4171,,2,10.1002/cssc.201500704,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84951102934&partnerID=40&md5=f124ec3afc5453268f8b1d8dcde75025",Article,Scopus,2-s2.0-84951102934
"Frasconi, M., Marotta, R., Markey, L., Flavin, K., Spampinato, V., Ceccone, G., Echegoyen, L., Scanlan, E.M., Giordani, S.","Multi-Functionalized Carbon Nano-onions as Imaging Probes for Cancer Cells",2015,"Chemistry (Weinheim an der Bergstrasse, Germany)",21,52,,19071,19080,,,10.1002/chem.201503166,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84976524035&partnerID=40&md5=03f30e7e84436c87784fa7c6ed7a06a3",Article,Scopus,2-s2.0-84976524035
"Ma, C., Wu, H., Huang, Z.-H., Guo, R.-H., Hu, M.-B., Kübel, C., Yan, L.-T., Wang, W.","A Filled-Honeycomb-Structured Crystal Formed by Self-Assembly of a Janus Polyoxometalate-Silsesquioxane (POM-POSS) Co-Cluster",2015,"Angewandte Chemie - International Edition",54,52,,15699,15704,,4,10.1002/anie.201507237,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84955273598&partnerID=40&md5=f25dc41f9ac22f823cf69d93af793e88",Article,Scopus,2-s2.0-84955273598
"Frasconi, M., Marotta, R., Markey, L., Flavin, K., Spampinato, V., Ceccone, G., Echegoyen, L., Scanlan, E.M., Giordani, S.","Multi-Functionalized Carbon Nano-onions as Imaging Probes for Cancer Cells",2015,"Chemistry - A European Journal",21,52,,19071,19080,,,10.1002/chem.201503166,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84955202725&partnerID=40&md5=244954674b47d47ac70176698d3985bd",Article,Scopus,2-s2.0-84955202725
"Wang, Z., Zhang, G.-F., Li, B., Chen, R.-Y., Qin, C.-B., Xiao, L.-T., Jia, S.-T.","Suppression of the blinking of single QDs by using an N-type semiconductor nanomaterial",2015,"Wuli Xuebao/Acta Physica Sinica",64,24, 247803,,,,,10.7498/aps.64.247803,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954179276&partnerID=40&md5=89270e4ad91d091455176d4379c41ff9",Article,Scopus,2-s2.0-84954179276
"Wang, L., Ma, Y., Yang, M., Qi, Y.","Hierarchical hollow MoS<inf>2</inf> nanospheres with enhanced electrochemical properties used as an Electrode in Supercapacitor",2015,"Electrochimica Acta",186,,,391,396,,7,10.1016/j.electacta.2015.10.130,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946561482&partnerID=40&md5=eecce810a92a595bf3dd0eba36cf3e1a",Article,Scopus,2-s2.0-84946561482
"Shen, Y.-C., Xu, F., Wu, Y.-H.","Preparation of two-dimensional transition-metal dichalcogenides and its applications",2015,"Xiandai Huagong/Modern Chemical Industry",35,12,,30,33,,,10.16606/j.cnki.issn0253-4320.2015.12.008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954125436&partnerID=40&md5=8fe771c0867d1650157ed912cf0f5694",Article,Scopus,2-s2.0-84954125436
"Gao, J., Shi, H., Yang, J., Li, T., Zhang, R., Chen, D.","Influencing Factor Investigation on Dynamic Hydrothermal Growth of Gapped Hollow BaTiO&lt;inf&gt;3&lt;/inf&gt; Nanospheres",2015,"Nanoscale Research Letters",10,1, 329,,,,,10.1186/s11671-015-1033-x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84939422743&partnerID=40&md5=0e8e50a9991f74dd1c7148de5c263162",Article,Scopus,2-s2.0-84939422743
"Kurtan, U., Güngüneş, H., Sözeri, H., Baykal, A.","Synthesis and characterization of monodisperse NiFe<inf>2</inf>O<inf>4</inf> nanoparticles",2015,"Ceramics International",,,,,,,,10.1016/j.ceramint.2016.01.200,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84975728151&partnerID=40&md5=7feda45300f00ec757853c60feb6e3a3",Article in Press,Scopus,2-s2.0-84975728151
"Fadeel, B., Fornara, A., Toprak, M.S., Bhattacharya, K.","Keeping it real: The importance of material characterization in nanotoxicology",2015,"Biochemical and Biophysical Research Communications",468,3,,498,503,,4,10.1016/j.bbrc.2015.06.178,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84951568750&partnerID=40&md5=9cc41daf25cbe6c01888eb27856d9d46",Review,Scopus,2-s2.0-84951568750
"Gonçalves, S.P.C., Strauss, M., Delite, F.S., Clemente, Z., Castro, V.L., Martinez, D.S.T.","Activated carbon from pyrolysed sugarcane bagasse: Silver nanoparticle modification and ecotoxicity assessment",2015,"Science of the Total Environment",,,,,,,,10.1016/j.scitotenv.2016.03.041,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84962073543&partnerID=40&md5=73e2e63bc00254032c9e48f98cf5f38d",Article in Press,Scopus,2-s2.0-84962073543
"Al-Hamadani, Y.A.J., Chu, K.H., Son, A., Heo, J., Her, N., Jang, M., Park, C.M., Yoon, Y.","Stabilization and dispersion of carbon nanomaterials in aqueous solutions: A review",2015,"Separation and Purification Technology",156,,,861,874,,2,10.1016/j.seppur.2015.11.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84959077263&partnerID=40&md5=cfdae155c8733e2016c8f93fddd9532e",Review,Scopus,2-s2.0-84959077263
"Bollella, P., Fusco, G., Tortolini, C., Sanzò, G., Favero, G., Gorton, L., Antiochia, R.","Beyond graphene: Electrochemical sensors and biosensors for biomarkers detection",2015,"Biosensors and Bioelectronics",,,,,,,,10.1016/j.bios.2016.03.068,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84964577745&partnerID=40&md5=3569661293e04504b3103f3dde9d9db6",Article in Press,Scopus,2-s2.0-84964577745
"Zevon, M., Ganapathy, V., Kantamneni, H., Mingozzi, M., Kim, P., Adler, D., Sheng, Y., Tan, M.C., Pierce, M., Riman, R.E., Roth, C.M., Moghe, P.V.","CXCR-4 Targeted, Short Wave Infrared (SWIR) Emitting Nanoprobes for Enhanced Deep Tissue Imaging and Micrometastatic Cancer Lesion Detection",2015,"Small",11,47,,6347,6357,,1,10.1002/smll.201502202,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954558593&partnerID=40&md5=6473c52c19f4a7d2c827f5ae4e0086d1",Article,Scopus,2-s2.0-84954558593
"Marmiroli, M., Imperiale, D., Pagano, L., Villani, M., Zappettini, A., Marmiroli, N.","The proteomic response of arabidopsis thaliana to cadmium sulfide quantum dots, and its correlation with the transcriptomic response",2015,"Frontiers in Plant Science",6,DEC, 1104,,,,2,10.3389/fpls.2015.01104,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84950322351&partnerID=40&md5=8a9742fef61b030db108fcde14fa9051",Article,Scopus,2-s2.0-84950322351
"Komori, K., Yoshida, T., Nomoto, T., Yamamoto, M., Tsukada, C., Yagi, S., Yajima, M., Kajita, S., Ohno, N.","Sulfur K-edge XANES for methylene blue in photocatalytic reaction over WO<inf>3</inf> nanomaterials",2015,"Nuclear Instruments and Methods in Physics Research, Section B: Beam Interactions with Materials and Atoms",365,,,35,38,,2,10.1016/j.nimb.2015.07.035,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84948568672&partnerID=40&md5=d32b721222fed2293637ba7ae86a62a6",Article,Scopus,2-s2.0-84948568672
"Wang, L., Wang, Y., Liu, H., Guo, T., Yang, Z., Ye, Y.","The research on the preparation and electron emission properties of CuO nanowires",2015,"Gongneng Cailiao/Journal of Functional Materials",46,23,,23128,23131,,,10.3969/j.issn.1001-9731.2015.23.027,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84960982010&partnerID=40&md5=503694991ec442a249adbba6e80dbee8",Article,Scopus,2-s2.0-84960982010
"Khalid, A., Mitropoulos, A.N., Marelli, B., Tomljenovic-Hanic, S., Omenetto, F.G.","Doxorubicin loaded nanodiamond-silk spheres for fluorescence tracking and controlled drug release",2015,"Biomedical Optics Express",7,1,,132,147,,,10.1364/BOE.7.000132,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84961827796&partnerID=40&md5=1fe229d870fdbf818ed3aa9f882cdb66",Article,Scopus,2-s2.0-84961827796
"Wang, H., Song, X., You, L., Zhang, B.","Influence factors on the formation of magnesium nanowires prepared by physical vapor deposition",2015,"Journal of Crystal Growth",432,,,78,82,,1,10.1016/j.jcrysgro.2015.09.020,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84943619772&partnerID=40&md5=2cc2773e2bbc091a606880aa3f7b9a92",Article,Scopus,2-s2.0-84943619772
"Hussein, M.A., Suryanarayana, C., Al-Aqeeli, N.","Fabrication of nano-grained Ti-Nb-Zr biomaterials using spark plasma sintering",2015,"Materials and Design",87,,,693,700,,2,10.1016/j.matdes.2015.08.082,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84944187861&partnerID=40&md5=a595831218319a467dc32a38e0d88dad",Article,Scopus,2-s2.0-84944187861
"Prasad, A., Lead, J.R., Baalousha, M.","An electron microscopy based method for the detection and quantification of nanomaterial number concentration in environmentally relevant media",2015,"Science of the Total Environment",537,,,479,486,,5,10.1016/j.scitotenv.2015.07.117,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84940403815&partnerID=40&md5=f28bb282ac527e7bdf25c759cc6e548a",Article,Scopus,2-s2.0-84940403815
"Oliva, A.I., Lugo, J.M.","The physical properties of nanomaterials: A challenge in materials science",2015,"2015 12th International Conference on Electrical Engineering, Computing Science and Automatic Control, CCE 2015",,, 7357902,,,,,10.1109/ICEEE.2015.7357902,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84962909773&partnerID=40&md5=da9f615a34c1f4a539ec2a3d3324abb2",Conference Paper,Scopus,2-s2.0-84962909773
"Imantalab, O., Fattah-alhosseini, A., Keshavarz, M.K., Mazaheri, Y.","Electrochemical Behavior of Pure Copper in Phosphate Buffer Solutions: A Comparison Between Micro- and Nano-Grained Copper",2015,"Journal of Materials Engineering and Performance",,,,1,7,,,10.1007/s11665-015-1836-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84957727815&partnerID=40&md5=81aa95015714c1b4adb7570483fe0a3b",Article in Press,Scopus,2-s2.0-84957727815
"Elnathan, R., Delalat, B., Brodoceanu, D., Alhmoud, H., Harding, F.J., Buehler, K., Nelson, A., Isa, L., Kraus, T., Voelcker, N.H.","Maximizing transfection efficiency of vertically aligned silicon nanowire arrays",2015,"Advanced Functional Materials",25,46,,7215,7225,,3,10.1002/adfm.201503465,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954546765&partnerID=40&md5=55777c1593addce41fe234705580604c",Article,Scopus,2-s2.0-84954546765
"Potthoff, A., Weil, M., Meißner, T., Kühnel, D.","Towards sensible toxicity testing for nanomaterials: Proposal for the specification of test design",2015,"Science and Technology of Advanced Materials",16,6, 065006,,,,1,10.1088/1468-6996/16/6/065006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84950335508&partnerID=40&md5=83882e0ff1f10a0bf5b0660db8e24214",Article,Scopus,2-s2.0-84950335508
"Laporte, G., Psaltis, D.","STED imaging of green fluorescent nanodiamonds containing nitrogen-vacancynitrogen centers",2015,"Biomedical Optics Express",7,1,,34,44,,,10.1364/BOE.7.000034,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84961801340&partnerID=40&md5=ea6bccbeaccd7d53ec7471d62390a11c",Article,Scopus,2-s2.0-84961801340
"Campuzano, S., Pedrero, M., Nikoleli, G.-P., Pingarrón, J.M., Nikolelis, D.P.","Hybrid 2D-nanomaterials-based electrochemical immunosensing strategies for clinical biomarkers determination",2015,"Biosensors and Bioelectronics",,,,,,,,10.1016/j.bios.2016.01.042,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84956669821&partnerID=40&md5=71b215767bfcc9cb47673315e6d890da",Article in Press,Scopus,2-s2.0-84956669821
"Zhu, X., Li, J., He, H., Huang, M., Zhang, X., Wang, S.","Application of nanomaterials in the bioanalytical detection of disease-related genes",2015,"Biosensors and Bioelectronics",74,,,113,133,,1,10.1016/j.bios.2015.04.069,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84934280967&partnerID=40&md5=ea7b3a3e40c35eaa4f3199c384539290",Review,Scopus,2-s2.0-84934280967
"Varenne, F., Botton, J., Merlet, C., Beck-Broichsitter, M., Legrand, F.-X., Vauthier, C.","Standardization and validation of a protocol of size measurements by dynamic light scattering for monodispersed stable nanomaterial characterization",2015,"Colloids and Surfaces A: Physicochemical and Engineering Aspects",486,,,124,138,,4,10.1016/j.colsurfa.2015.08.043,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84942543811&partnerID=40&md5=e6e3b34d38e34438bd44d5848d337eaa",Article,Scopus,2-s2.0-84942543811
"Varenne, F., Botton, J., Merlet, C., Vachon, J.-J., Geiger, S., Infante, I.C., Chehimi, M.M., Vauthier, C.","Standardization and validation of a protocol of zeta potential measurements by electrophoretic light scattering for nanomaterial characterization",2015,"Colloids and Surfaces A: Physicochemical and Engineering Aspects",486,,,218,231,,,10.1016/j.colsurfa.2015.08.044,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84944065638&partnerID=40&md5=0d5e888fd69514adf84685d239108be2",Article,Scopus,2-s2.0-84944065638
"Kumam, N., Singh, N.P., Singh, L.P., Srivastava, S.K.","Enhancement of luminescence in white emitting strontium fluoride core @ calcium fluoride shell nanoparticles",2015,"Nanoscale Research Letters",10,1, 347,,,,1,10.1186/s11671-015-1053-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84940882103&partnerID=40&md5=f0760a76a0be3ea7d3395031e351f407",Article,Scopus,2-s2.0-84940882103
"Mo, L., Li, J., Liu, Q., Qiu, L., Tan, W.","Nucleic acid-functionalized transition metal nanosheets for biosensing applications",2015,"Biosensors and Bioelectronics",,,,,,,,10.1016/j.bios.2016.03.044,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84961814709&partnerID=40&md5=c3cb5a48b65351e26f2ceffbd5eaf2a2",Article in Press,Scopus,2-s2.0-84961814709
"Borodianskiy, K., Selivorstov, V., Dotsenko, Y., Zinigrad, M.","Effect of additions of ceramic nanoparticles and gas-dynamic treatment on Al casting alloys",2015,"Metals",5,4,,2277,2288,,,10.3390/met5042277,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84949580021&partnerID=40&md5=eedad3b81f9164a01b34f2170798cca5",Article,Scopus,2-s2.0-84949580021
"Abo-Hamad, A., AlSaadi, M.A., Hayyan, M., Juneidi, I., Hashim, M.A.","Ionic Liquid-Carbon Nanomaterial Hybrids for Electrochemical Sensor Applications: A Review",2015,"Electrochimica Acta",,,,,,,,10.1016/j.electacta.2016.02.044,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84969338138&partnerID=40&md5=5d5652fd3f120298b8c35fa642d96338",Article in Press,Scopus,2-s2.0-84969338138
"Yamada, M., Takaya, M., Ogura, I.","Performance evaluation of newly developed portable aerosol sizers used for nanomaterial aerosol measurements",2015,"Industrial Health",53,6,,511,516,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84949225062&partnerID=40&md5=6bf02d8b4ae54bd6da5edf870800bdbb",Article,Scopus,2-s2.0-84949225062
"Chimene, D., Alge, D.L., Gaharwar, A.K.","Two-Dimensional Nanomaterials for Biomedical Applications: Emerging Trends and Future Prospects",2015,"Advanced Materials",27,45,,7261,7284,,13,10.1002/adma.201502422,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84942302489&partnerID=40&md5=a6242beecd082dcab45f96712c246da8",Article,Scopus,2-s2.0-84942302489
"Ghosh, D., Luwang, M.N.","Arsenic detection in water: YPO&lt;inf&gt;4&lt;/inf&gt;:Eu&lt;sup&gt;3+&lt;/sup&gt; nanoparticles",2015,"Journal of Solid State Chemistry",232,, 19083,83,90,,1,10.1016/j.jssc.2015.09.009,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84941894972&partnerID=40&md5=1df0f57c3892fdeba5de2caf42ded79f",Article,Scopus,2-s2.0-84941894972
"Galatsis, K., Ahn, C., Krivorotov, I., Kim, P., Lake, R., Wang, K.L., Chang, J.P.","A Material Framework for Beyond-CMOS Devices",2015,"IEEE Journal on Exploratory Solid-State Computational Devices and Circuits",1,, 7089215,19,27,,,10.1109/JXCDC.2015.2424832,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84979488102&partnerID=40&md5=d9a2731494663ec619271bace0099d11",Article,Scopus,2-s2.0-84979488102
"Attinti, R., Sarkar, D., Barrett, K.R., Datta, R.","Adsorption of arsenic(V) from aqueous solutions by goethite/silica nanocomposite",2015,"International Journal of Environmental Science and Technology",12,12,,3905,3914,,,10.1007/s13762-015-0902-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946112188&partnerID=40&md5=408375dabb90d6124659f1b19d957f7b",Article,Scopus,2-s2.0-84946112188
"Munk, M., Brandão, H.M., Nowak, S., Mouton, L., Gern, J.C., Guimaraes, A.S., Yéprémian, C., Couté, A., Raposo, N.R.B., Marconcini, J.M., Brayner, R.","Direct and indirect toxic effects of cotton-derived cellulose nanofibres on filamentous green algae",2015,"Ecotoxicology and Environmental Safety",122,,,399,405,,1,10.1016/j.ecoenv.2015.09.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84941283822&partnerID=40&md5=188099ee4c6a974906cf5b31120a4d2d",Article,Scopus,2-s2.0-84941283822
"Pascu, O., Marre, S., Aymonier, C.","Creation of interfaces in composite/hybrid nanostructured materials using supercritical fluids",2015,"Nanotechnology Reviews",4,6,,487,515,,,10.1515/ntrev-2015-0009,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84948776188&partnerID=40&md5=c7bf92572c06819033a8fe2aca351e6e",Review,Scopus,2-s2.0-84948776188
"Frasconi, M., Maffeis, V., Bartelmess, J., Echegoyen, L., Giordani, S.","Highly surface functionalized carbon nano-onions for bright light Bioimaging",2015,"Methods and Applications in Fluorescence",3,4, 044005,,,,,10.1088/0440052050-6120/3/4/044005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84976594477&partnerID=40&md5=0b7f5fe546b49c9f566a8a437ec5b27e",Article,Scopus,2-s2.0-84976594477
"Hund-Rinke, K., Herrchen, M., Schlich, K., Schwirn, K., Völker, D.","Test strategy for assessing the risks of nanomaterials in the environment considering general regulatory procedures",2015,"Environmental Sciences Europe",27,1, 24,,,,,10.1186/s12302-015-0053-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84943417108&partnerID=40&md5=d0250b74c4ff6f061d46973006472a34",Article,Scopus,2-s2.0-84943417108
"Tian, L., Zhao, R., Wang, J., Chen, L., Xue, J., Xiao, Q.","Formation mechanism and luminescence properties of nanostructured sodium yttrium fluoride corn sticks synthesized by precipitation transformation method",2015,"Journal of Rare Earths",33,12,,1246,1250,,,10.1016/S1002-0721(14)60552-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84949514480&partnerID=40&md5=1f6f60bf2465d454f1ad4d477cc504c1",Article,Scopus,2-s2.0-84949514480
"Singh, A., Vishwakarma, H.L.","Study of structural, morphological, optical and electroluminescent properties of undoped ZnO nanorods grown by a simple chemical precipitation",2015,"Materials Science- Poland",33,4,,751,759,,,10.1515/msp-2015-0112,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84955246238&partnerID=40&md5=e32811e9b4daaa20183d7719538d50d0",Article,Scopus,2-s2.0-84955246238
"Vaz, R., Vieira, K.O., Machado, C.E., Ferrari, J.L., Schiavon, M.A.","Preparation of carbon dots and their optical characterization: An experiment of nanoscience for undergraduate course | Preparação de pontos de carbono e sua caracterização óptica: Um experimento para introduzir nanociência na graduação",2015,"Quimica Nova",38,10,,1366,1373,,,10.5935/0100-4042.20150150,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84953228221&partnerID=40&md5=556999b3afae1b3cb9a9e51ed20b74ab",Article,Scopus,2-s2.0-84953228221
"Liu, J., Wang, C., Liang, T.X.","CO adsorption on TiO<inf>2</inf> nanomaterials: Nanoparticles, nanotubes and nano-surfaces",2015,"Materials Research Innovations",19,,,155,159,,,10.1179/1432891715Z.0000000002129,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84953727389&partnerID=40&md5=215e8a3ea17930c236a6d1c75966295b",Article,Scopus,2-s2.0-84953727389
"Numata, M.","Supramolecular Chemistry in Microflow Fields: Toward a New Material World of Precise Kinetic Control",2015,"Chemistry - An Asian Journal",10,12,,2574,2588,,2,10.1002/asia.201500555,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84956586547&partnerID=40&md5=c03157e799ec311c0bc9945a76805063",Review,Scopus,2-s2.0-84956586547
"Olteanu, D., Filip, A., Socaci, C., Biris, A.R., Filip, X., Coros, M., Rosu, M.C., Pogacean, F., Alb, C., Baldea, I., Bolfa, P., Pruneanu, S.","Cytotoxicity assessment of graphene-based nanomaterials on human dental follicle stem cells",2015,"Colloids and Surfaces B: Biointerfaces",136,,,791,798,,1,10.1016/j.colsurfb.2015.10.023,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84945562824&partnerID=40&md5=7c063bf9a355f11427bf31e8e3ec3786",Article,Scopus,2-s2.0-84945562824
"Han, J., Park, J., Kim, B.-S.","Integration of mesenchymal stem cells with nanobiomaterials for the repair of myocardial infarction",2015,"Advanced Drug Delivery Reviews",95,,,15,28,,,10.1016/j.addr.2015.09.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84955178716&partnerID=40&md5=a701df6668da2de68f9896c9cd56969e",Article,Scopus,2-s2.0-84955178716
"He, K.-Y., Tang, M.","Research advances in genotoxicity of quantum dots",2015,"Chinese Journal of Pharmacology and Toxicology",29,6,,1014,1020,,,10.3867/j.issn.1000-3002.2015.06.021,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978128264&partnerID=40&md5=1d3cedb52c9e9bf0aa28ce63cd8c2d7a",Article,Scopus,2-s2.0-84978128264
"Li, Y., Pan, G., Yao, J., Li, S., Zhang, L.","Preparation and lithium ion storage performance of nano-sized β-Ni(OH)<inf>2</inf>",2015,"Huagong Xuebao/CIESC Journal",66,12,,5088,5095,,,10.11949/j.issn.0438-1157.20150624,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84950341928&partnerID=40&md5=7d1df0b7145ba1108fb3014ba283dec9",Article,Scopus,2-s2.0-84950341928
"Hyun, S., Park, Y., Kim, H.-T.","Computational characterizations on the grain-size-dependent properties of polycrystalline nanomaterials",2015,"Journal of the Korean Physical Society",67,12,,2105,2111,,,10.3938/jkps.67.2105,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84953431590&partnerID=40&md5=2154076b754767c87ad3ce3c6c68b404",Article,Scopus,2-s2.0-84953431590
"Jahnel, J.","Conceptual Questions and Challenges Associated with the Traditional Risk Assessment Paradigm for Nanomaterials",2015,"NanoEthics",9,3,,261,276,,1,10.1007/s11569-015-0235-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84947488998&partnerID=40&md5=d9983b1ea9b05339b1209d3ee33a1b04",Article,Scopus,2-s2.0-84947488998
"Ku, B.K., Kulkarni, P.","Measurement of transport properties of aerosolized nanomaterials",2015,"Journal of Aerosol Science",90,,,169,181,,,10.1016/j.jaerosci.2015.09.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84943270104&partnerID=40&md5=53fb979e876c5ff0aec28bfb4d552043",Article,Scopus,2-s2.0-84943270104
