Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Danesi, F., Pasini, F., Caboni, M.F., D'Antuono, L.F., Bordoni, A.","Traditional foods for health: Screening of the antioxidant capacity and phenolic content of selected black sea area local foods",2013,"Journal of the Science of Food and Agriculture","93","14",,"3595","3603",,1,10.1002/jsfa.6339,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885834186&partnerID=40&md5=32017d58c376fe51ec5d807515500f19",Article,Scopus,2-s2.0-84885834186
"Margineanu, R.M., Duliu, O.G., Blebea-Apostu, A.M., Gomoiu, C., Bercea, S.","Environmental dose rate distribution along the Romanian Black Sea Shore",2013,"Journal of Radioanalytical and Nuclear Chemistry","298","2",,"1191","1196",,4,10.1007/s10967-013-2545-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886877945&partnerID=40&md5=a41b0429460a2cfdd01da995d7d9713a",Article,Scopus,2-s2.0-84886877945
"Shumilovskikh, L.S., Arz, H.W., Wegwerth, A., Fleitmann, D., Marret, F., Nowaczyk, N., Tarasov, P., Behling, H.","Vegetation and environmental changes in Northern Anatolia between 134 and 119ka recorded in Black Sea sediments",2013,"Quaternary Research (United States)","80","3",,"349","360",,9,10.1016/j.yqres.2013.07.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887101524&partnerID=40&md5=e7349991bebed497912e99e5581f9270",Article,Scopus,2-s2.0-84887101524
"Mirzoyeva, N., Egorov, V.N., Polikarpov, G.G.","Distribution and migration of 90sr in components of the dnieper river basin and the black sea ecosystems after the chernobyl NPP accident",2013,"Journal of Environmental Radioactivity","125",,,"27","35",,3,10.1016/j.jenvrad.2013.02.011,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884981407&partnerID=40&md5=e48d3d35fd2a41e554457e7a68388790",Article,Scopus,2-s2.0-84884981407
"Duliu, O.G., Oaie, G., Preoteasa, F.","Time Series Analysis of Recent (1 kyr) euxinic sediments of the Black Sea: A case study",2013,"Neues Jahrbuch fur Geologie und Palaontologie - Abhandlungen","270","2",,"171","179",,,10.1127/0077-7749/2013/0363,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890479183&partnerID=40&md5=924cb804bf2f0d7fb58f09901dd10bb6",Article,Scopus,2-s2.0-84890479183
"Albuquerque, T.G., Costa, H.S., Sanches-Silva, A., Santos, M., Trichopoulou, A., D'Antuono, F., Alexieva, I., Boyko, N., Costea, C., Fedosova, K., Karpenko, D., Kilasonia, Z., Koçaoglu, B., Finglas, P.","Traditional foods from the Black Sea region as a potential source of minerals",2013,"Journal of the Science of Food and Agriculture","93","14",,"3535","3544",,6,10.1002/jsfa.6164,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885864036&partnerID=40&md5=04b530df3553547f3ed5da98a16bf1fb",Article,Scopus,2-s2.0-84885864036
"Costa, H.S., Albuquerque, T.G., Sanches-Silva, A., Vasilopoulou, E., Trichopoulou, A., D'Antuono, L.F., Alexieva, I., Boyko, N., Costea, C., Fedosova, K., Hayran, O., Karpenko, D., Kilasonia, Z., Finglas, P.","New nutritional composition data on selected traditional foods consumed in black sea area countries",2013,"Journal of the Science of Food and Agriculture","93","14",,"3524","3534",,2,10.1002/jsfa.6192,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885830644&partnerID=40&md5=99e69602b9242d4601b6364269091f0c",Article,Scopus,2-s2.0-84885830644
"Giosan, L., Constantinescu, S., Filip, F., Deng, B.","Maintenance of large deltas through channelization: Nature vs. humans in the Danube delta",2013,"Anthropocene","1",,,"35","45",,9,10.1016/j.ancene.2013.09.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886584744&partnerID=40&md5=76eed86d49b6b79fa07ce040a244f410",Article,Scopus,2-s2.0-84886584744
"Tepe, Y., Oǧuz, M.C.","Nematode and acanthocephalan parasites of marine fish of the eastern Black Sea coasts of Turkey",2013,"Turkish Journal of Zoology","37","6",,"753","760",,6,10.3906/zoo-1206-18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885036369&partnerID=40&md5=2754d382a84a9abe0fbfe5176e8fe30d",Article,Scopus,2-s2.0-84885036369
"Şahin, C., Hacimurtazaoǧlu, N.","Abundance and distribution of eggs and larvae of anchovy (Engraulis encrasicolus, Linnaeus, 1758) and horse mackerel (Trachurus mediterraneus, Steindachner, 1868) on the coasts of the eastern Black Sea",2013,"Turkish Journal of Zoology","37","6",,"773","781",,1,10.3906/zoo-1212-31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885076185&partnerID=40&md5=ad854928e4093f94a9e6d56b021ea016",Article,Scopus,2-s2.0-84885076185
"Gulin, S.B., Mirzoyeva, N.Y., Egorov, V.N., Polikarpov, G.G., Sidorov, I.G., Proskurnin, V.Y.","Secondary radioactive contamination of the Black Sea after Chernobyl accident: Recent levels, pathways and trends",2013,"Journal of Environmental Radioactivity","124",,,"50","56",,8,10.1016/j.jenvrad.2013.04.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877112981&partnerID=40&md5=0fee48637af452bc6eaf4171121921ad",Article,Scopus,2-s2.0-84877112981
"Buruk, C.K., Bayramoǧlu, G., Reis, A., Kaklikkaya, N., Tosun, I., Aydin, F.","Determination of hepatitis C virus genotypes among hepatitis C patients in eastern black sea region, Turkey [Doǧu Karadeniz bölgesi hepatit C hastalarinda hepatit C virusu genotiplerinin belirlenmesi]",2013,"Mikrobiyoloji Bulteni","47","4",,"650","657",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890391924&partnerID=40&md5=0bd4cc028d35f4652d2740ce017abad5",Article,Scopus,2-s2.0-84890391924
"Yelnikov, D.V., Khanaychenko, A.N.","Morphological features of cephalic skeleton of the adult black sea turbot (kalkan) Scophthalmatus Maximus var. Maeotica (pleuronectiformes, scophthalmidae)",2013,"Vestnik Zoologii","47","5",,"","",,,10.2478/vzoo-2013-0047,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888602297&partnerID=40&md5=93b97ad25b13975857bc525fef6f60a9",Article,Scopus,2-s2.0-84888602297
"Cinar, E.M., Johnson, J., Palmer, A.","Decision making: Fishing production and fishers in the black sea",2013,"Fisheries Research","147",,,"296","303",,1,10.1016/j.fishres.2013.06.011,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882582594&partnerID=40&md5=2210354e800c984420955c3ad5af3f27",Article,Scopus,2-s2.0-84882582594
"Kutbay, H.G., Sürmen, B.","Determination of Ellenberg's indicator values along an elevational gradient in central black sea region of Turkey",2013,"Sains Malaysiana","42","10",,"1387","1393",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884573800&partnerID=40&md5=d0adb863a378823c86bd52ac8337111b",Article,Scopus,2-s2.0-84884573800
"Schuiling, R.D.","Immobilization of metal wastes by reaction with H2S in anoxic basins: Concept and Elaboration",2013,"Environmental Science and Pollution Research","20","10",,"7479","7481",,,10.1007/s11356-013-1986-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884701829&partnerID=40&md5=556d00dfd882c359cd176a2bab49bdef",Article,Scopus,2-s2.0-84884701829
"Abbas, M.O.L., Zeybekoǧlu, Ü.","Distribution and Taxonomy of Gomphocerinae (Orthoptera,Acrididae) Species in the Anatolian Black Sea Basin and Check List of Turkey Subfamily Fauna",2013,"Journal of the Entomological Research Society","15","2",,"69","102",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884508331&partnerID=40&md5=acf0d3126c186377cf6e03d881ef04de",Article,Scopus,2-s2.0-84884508331
"Doroftei, E., Bercu, R.","Cytological features of Ectocarpus siliculosus from the Black Sea",2013,"Annals of the Romanian Society for Cell Biology","18","1",,"247","254",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884302516&partnerID=40&md5=72d4f22cd8a923ab39ac3e8dcd1fefc9",Article,Scopus,2-s2.0-84884302516
"Duran, A., Küçükbayrak, A., Ocak, T., Hakyemez, N.I., Tath, T., Karadad, M., Mengelodlu, Z.F.","Evaluation of patients with Crimean-Congo hemorrhagic fever in Bolu, Turkey",2013,"African Health Sciences","13","2",,"233","242",,7,10.4314/ahs.v13i2.5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883715809&partnerID=40&md5=775668746e0cd099c0e37a2354e6060d",Article,Scopus,2-s2.0-84883715809
"Uno, K., Kinoshita, A., Tsujimoto, G., Kakinoki, T.","Temporal and spatial variation on water environment and fishery resources in Osaka bay",2013,"Proceedings of the International Offshore and Polar Engineering Conference",,,,"671","676",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883661731&partnerID=40&md5=6ed04574a9e13a56d3e3fce662315460",Conference Paper,Scopus,2-s2.0-84883661731
"Alexandridis, T.K., Aleksandrov, B.G., Monachou, S., Kalogeropoulos, C., Strati, S., Vorobyova, L., Bogatova, Y., Grigoriadis, V.N., Vergos, G.S., Topaloglou, C.","Monitoring water quality parameters in the marine area of Danube Delta using satellite remote sensing: Preliminary results",2013,"Proceedings of SPIE - The International Society for Optical Engineering","8795",, 87950P,"","",,,10.1117/12.2027210,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883687056&partnerID=40&md5=9e0576cc08b5193088bc6f09443b8015",Conference Paper,Scopus,2-s2.0-84883687056
"Yilmaz, O., Mansuroglu, S., Yilmaz, R.","Swot analysis of ecotourism as a tool for sustainable development: A case research in north-west black sea coastal zone of Turkey",2013,"Journal of Environmental Protection and Ecology","14","2",,"786","798",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883501152&partnerID=40&md5=871457384e976a45b6b0d226e0bffe56",Article,Scopus,2-s2.0-84883501152
"Çekirge, H.M., Al-Waked, R.","Feasibility of H2S Production from Black Sea Waters",2013,"NATO Science for Peace and Security Series C: Environmental Security","128",,,"87","92",,,10.1007/978-94-007-6152-0_8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883336014&partnerID=40&md5=dbb7573dca3ce3de729fd1744dd4a1f9",Article,Scopus,2-s2.0-84883336014
"Dobrinas, S., Culea, A.","Analysis of Organochlorine Pesticides in Black Sea Sediments",2013,"NATO Science for Peace and Security Series C: Environmental Security","134",,,"295","300",,,10.1007/978-94-007-6461-3_27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883330329&partnerID=40&md5=3453b1347258c36bbd71c45474414e3c",Article,Scopus,2-s2.0-84883330329
"Yazici, M.S.","Conclusions from First Black Sea Hydrogen Sulfide Workshop (BSHSW): A Review",2013,"NATO Science for Peace and Security Series C: Environmental Security","128",,,"9","18",,,10.1007/978-94-007-6152-0_2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883415978&partnerID=40&md5=119c9b7dc8a7b5a1e9445acb2e13ab9b",Review,Scopus,2-s2.0-84883415978
"Naman, S.A., Veziroǧlu, A.","The Low Cost Hydrogen Production from Hydrogen Sulfide in Black Sea",2013,"NATO Science for Peace and Security Series C: Environmental Security","128",,,"93","108",,,10.1007/978-94-007-6152-0_9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883316436&partnerID=40&md5=8ec2422cf7ba05a0c8bdeefe9275ba8b",Article,Scopus,2-s2.0-84883316436
"Verbetskaya, K., Klymenko, N., Voznyuk, N.","The Ecological Evaluation River Basins in West Georgia",2013,"NATO Science for Peace and Security Series C: Environmental Security","128",,,"301","313",,,10.1007/978-94-007-6152-0_25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883367033&partnerID=40&md5=f304d382ace55e186ea3761145e06f11",Article,Scopus,2-s2.0-84883367033
"Alpenidze, M., Diasamidze, R., Kordzakhia, G., Jomidava, R., Tsitskishvili, M.","Complex Investigation of Ecological State of the Black Sea and Actions for Its Protection",2013,"NATO Science for Peace and Security Series C: Environmental Security","128",,,"1","7",,,10.1007/978-94-007-6152-0_1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883381981&partnerID=40&md5=383f1d68e76e4c3ac3c11b198cd34dfc",Article,Scopus,2-s2.0-84883381981
"Mavrodiev, S.C., Tsitskishvili, M.","On the 80-th Brainstorming for Complex Research of Black Sea Ecosystem (The Restoration of the Black Sea Ecosystem: Necessary But Not Sufficient Conditions for Harmonic Existence of the Region)",2013,"NATO Science for Peace and Security Series C: Environmental Security","128",,,"237","251",,,10.1007/978-94-007-6152-0_21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883372959&partnerID=40&md5=dfa02cf8bfa27b707ada70eab84e32c3",Article,Scopus,2-s2.0-84883372959
"Stancheva, M.D., Georgieva, S.K., Makedonski, L.E.","Organochlorine pollutants in fish from the Bulgarian region of the Black Sea",2013,"Quality Assurance and Safety of Crops and Foods","5","3",,"243","251",,,10.3920/QAS2011.0109,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890573528&partnerID=40&md5=3417865d8ddfd1bdc7693a504f0cdbcd",Article,Scopus,2-s2.0-84890573528
"Aydoĝan, B., Ayat, B., Yüksel, Y.","Black Sea wave energy atlas from 13 years hindcasted wave data",2013,"Renewable Energy","57",,,"436","447",,19,10.1016/j.renene.2013.01.047,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875395497&partnerID=40&md5=1f3a9daa96abbb76e0cb2db6b60d0a55",Article,Scopus,2-s2.0-84875395497
"Snigirov, S., Medinets, V., Chichkin, V., Sylantyev, S.","Rapa whelk controls demersal community structure off Zmiinyi island, Black sea",2013,"Aquatic Invasions","8","3",,"289","297",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884222509&partnerID=40&md5=bb10d7312ffdbf401bdb1970658c6da2",Article,Scopus,2-s2.0-84884222509
"Pimenov, N.V., Egorov, V.N., Kanapatskii, T.A., Malakhova, T.V., Artemov, Y.G., Sigalevich, P.A., Malakhova, L.V.","Sulfate reduction and microbial processes of the methane cycle in the sediments of the Sevastopol Bay",2013,"Microbiology (Russian Federation)","82","5",,"618","627",,1,10.1134/S0026261713050093,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884771694&partnerID=40&md5=5de7ada035b078e670a7252e2aa4b35a",Article,Scopus,2-s2.0-84884771694
"Riaux-Gobin, C., Witkowski, A., Romero, O.E.","An account of Astartiella species from tropical areas with a description of A. societatis sp. nov. and Nomenclatural notes",2013,"Diatom Research","28","4",,"419","430",,3,10.1080/0269249X.2013.827590,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888013377&partnerID=40&md5=384dcb2218cd23f924575e74541e46a3",Review,Scopus,2-s2.0-84888013377
"Porotov, A.V.","Changes of the black sea level during the holocene according to geo-archeological indicators",2013,"Vestnik Moskovskogo Universiteta, Seriya 5: Geografiya",,"1",,"76","82",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881442836&partnerID=40&md5=1951e9c4887e0d38b695a8676adef4d9",Article,Scopus,2-s2.0-84881442836
"Munteanu, I., Willingshofer, E., Sokoutis, D., Matenco, L., Dinu, C., Cloetingh, S.","Transfer of deformation in back-arc basins with a laterally variable rheology: Constraints from analogue modelling of the Balkanides-Western Black Sea inversion",2013,"Tectonophysics","602",,,"223","236",,6,10.1016/j.tecto.2013.03.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881117171&partnerID=40&md5=8ef1d84c669005dc9a31b934019c1ce5",Article,Scopus,2-s2.0-84881117171
"Erginal, A.E., Ekinci, Y.L., Demirci, A., Bozcu, M., Ozturk, M.Z., Avcioglu, M., Oztura, E.","First record of beachrock on Black Sea coast of Turkey: Implications for Late Holocene sea-level fluctuations",2013,"Sedimentary Geology","294",,,"294","302",,10,10.1016/j.sedgeo.2013.06.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880403373&partnerID=40&md5=91e0a66cfeb823fbfc0e885be8c50eb3",Article,Scopus,2-s2.0-84880403373
"Vincent, S.J., Morton, A.C., Hyden, F., Fanning, M.","Insights from petrography, mineralogy and U-Pb zircon geochronology into the provenance and reservoir potential of Cenozoic siliciclastic depositional systems supplying the northern margin of the Eastern Black Sea",2013,"Marine and Petroleum Geology","45",,,"331","348",,8,10.1016/j.marpetgeo.2013.04.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879498848&partnerID=40&md5=c4858aceb3f5a2d7ae984387e3c32336",Article,Scopus,2-s2.0-84879498848
"Uslu, L., Durmaz, Y., Duyar, H.A., Bandarra, N.M.","Fatty acids, α-tocopherol and proximate composition of four red macroalgae in the Sinop Bay (Turkey)",2013,"Journal of Animal and Veterinary Advances","12","1",,"29","33",,1,10.3923/javaa.2013.29.33,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880655621&partnerID=40&md5=c16f1a0a0810ef51f52d4219a72fb625",Article,Scopus,2-s2.0-84880655621
"Stanciugelu, Ş., Tǎranu, A., Rusu, I.","Toward a Black Sea community taking the advantages of hydrogen economy-energy",2013,"Environmental Engineering and Management Journal","12","3",,"603","608",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880687199&partnerID=40&md5=37dadb50a354dd9125aa19a5624a6326",Article,Scopus,2-s2.0-84880687199
"Jitar, O., Teodosiu, C., Nicoara, M., Plavan, G.","Study of heavy metal pollution and bioaccumulation in the Black Sea living environment",2013,"Environmental Engineering and Management Journal","12","2",,"271","276",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880662312&partnerID=40&md5=53fb80d7a41329d18ab6a2c50675f8cc",Article,Scopus,2-s2.0-84880662312
"Rugescu, R.D., Monea, V.","Surface corridor requirements for space launches over the black sea",2013,"Applied Mechanics and Materials","330",,,"799","804",,,10.4028/www.scientific.net/AMM.330.799,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880153742&partnerID=40&md5=d2df165fc3d3ad9d5e113740bd8eb5d1",Conference Paper,Scopus,2-s2.0-84880153742
"Rugescu, D.R.","Environmental issues regarding space launches over the black sea",2013,"Applied Mechanics and Materials","330",,,"805","810",,,10.4028/www.scientific.net/AMM.330.805,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880180678&partnerID=40&md5=bfbb604e01c2aae8a225c2027a33d264",Conference Paper,Scopus,2-s2.0-84880180678
"King, R., Frykman, M.P., Vullnetari, J.","Migration, transnationalism and development on the Southeastern flank of Europe",2013,"Journal of Southeast European and Black Sea","13","2",,"125","140",,1,10.1080/14683857.2013.802175,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879635702&partnerID=40&md5=c6cdb9f49c3dfea0825472ac68d9ddb6",Article,Scopus,2-s2.0-84879635702
"Dalgiç, G., Gümüş, A., Zengin, M.","First record of brown comber Serranus hepatus (Linnaeus, 1758) for the Black Sea",2013,"Turkish Journal of Zoology","37","4",,"523","524",,4,10.3906/zoo-1209-28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879537767&partnerID=40&md5=215fbcc449d335472921a3f045121edb",Article,Scopus,2-s2.0-84879537767
"Bekchiev, R.","Faunistic review and description of a new species of Pselaphinae (Coleoptera: Staphylinidae) from the Strandzha Mountains (Bulgaria and Turkey)",2013,"Turkish Journal of Zoology","37","4",,"431","440",,3,10.3906/zoo-1210-23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879522954&partnerID=40&md5=4c52d5195d90802e6eeb4800ab0e5f8c",Article,Scopus,2-s2.0-84879522954
"Gostiukhina, O.L., Golovina, I.V.","Comparative analysis of antioxidant complex of the Black Sea mollusks Mytilus galloprovincialis, Anadara inaequivalvis and Crassostrea gigas",2013,"Hydrobiological Journal","49","3",,"77","84",,2,10.1615/HydrobJ.v49.i3.70,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879346774&partnerID=40&md5=8463776ffe29e226e96540e668f65e11",Article,Scopus,2-s2.0-84879346774
"Park, J., Kim, P.-K., Lim, T., Daniels, H.V.","Ozonation in seawater recirculating systems for black seabream Acanthopagrus schlegelii (Bleeker): Effects on solids, bacteria, water clarity, and color",2013,"Aquacultural Engineering","55",,,"1","8",,3,10.1016/j.aquaeng.2013.01.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878115938&partnerID=40&md5=061c4624f9f7d56764aaf845d3fb5403",Article,Scopus,2-s2.0-84878115938
"Maden, N.","Geothermal structure of the eastern Black Sea basin and the eastern Pontides orogenic belt: Implications for subduction polarity of Tethys oceanic lithosphere",2013,"Geoscience Frontiers","4","4",,"389","398",,9,10.1016/j.gsf.2013.02.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879410300&partnerID=40&md5=a57585200ecc65d78bb1d9583e682965",Article,Scopus,2-s2.0-84879410300
"Mel'nikova, Ye.B., Tokarev, Yu.N., Burmistrova, N.V.","Regularities of changes of the bioluminescence field in the Black Sea coastal waters",2013,"Hydrobiological Journal","49","3",,"105","111",,3,10.1615/HydrobJ.v49.i3.100,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879335585&partnerID=40&md5=b77fd3d071ff810e291ca7067cc17d8c",Article,Scopus,2-s2.0-84879335585
"Silkin, V.A., Pautova, L.A., Lifanchuk, A.V.","Physiological regulatory mechanisms of the marine phytoplankton community structure",2013,"Russian Journal of Plant Physiology","60","4",,"541","548",,5,10.1134/S102144371304016X,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879190090&partnerID=40&md5=afbd7980c134b01e1ea388bc029e3e46",Article,Scopus,2-s2.0-84879190090
"Karaman, A.","Preliminary geoelectrical identification of a low-temperature hydrothermal system in the Anzer glacial valley, İkizdere, Rize, Turkey",2013,"Turkish Journal of Earth Sciences","22","4",,"664","670",,,10.3906/yer-1207-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879045427&partnerID=40&md5=e63f3b85aeedbe390a0f7415f8ad97ba",Article,Scopus,2-s2.0-84879045427
"Aydin, M., Karadurmuş, U.","An investigation on age, growth and biological characteristics of red mullet (Mullus barbatus ponticus, Essipov, 1927) in the Eastern Black Sea",2013,"Iranian Journal of Fisheries Sciences","12","2",,"277","288",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878892987&partnerID=40&md5=5b9f8fda16912c32283cf83ffcb28263",Article,Scopus,2-s2.0-84878892987
"Vuţǎ, L.I., Dumitran, G.E.","Assessment of water quality at the Romanian black sea shore",2013,"UPB Scientific Bulletin, Series D: Mechanical Engineering","75","2",,"195","206",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878404037&partnerID=40&md5=9ecb51995ddc6c7b228b5017f9bd2d7f",Article,Scopus,2-s2.0-84878404037
"Koz, B., Cevik, U., Bulut, V.N., Kaya, S., Gundogdu, A., Celik, N.","Heavy metal analysis by moss species in the Black Sea region of Turkey",2013,"Fresenius Environmental Bulletin","22","4 B",,"1287","1295",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878306145&partnerID=40&md5=b34c5d749f38c87277410302c3bb070a",Article,Scopus,2-s2.0-84878306145
"Kharkevych, K.O., Sergeeva, N.G.","Deep-water tardigrada of the istanbul Strait's (Bosporus) outlet area of the black sea",2013,"Vestnik Zoologii","47","3",,"","",,2,10.2478/vzoo-2013-0021,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881497128&partnerID=40&md5=bd37c0adf62c1d22f33069db73d5918c",Article,Scopus,2-s2.0-84881497128
"Çiftci, Y., Eroǧlu, O., Firidin, S.","Mitochondrial cytochrome b sequence variation in three sturgeon species (A. stellatus Pallas, 1771, A. gueldenstaedtii Brandt, 1833, H. huso Linnaeus, 1758) from the black sea coasts of Turkey [karadeniz'in Türkiye kiyilarinda daǧilim gösteren üç mersin baliǧi türünün (Acipenser stellatus, Acipenser gueldenstaedtii, Huso huso) mitokondriyal sitokrom b sekans varyasyonu]",2013,"Turkish Journal of Fisheries and Aquatic Sciences","13","2",,"291","303",,,10.4194/1303-2712-v13_2_11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879163949&partnerID=40&md5=ec78fe13a6a5efd4a960de58fbb27e10",Article,Scopus,2-s2.0-84879163949
"Golovko, G.V., Agapov, S.A., Karpenko, G.I., Zipelt, L.I.","Multifold obtaining of reproductive products of Azov Shemaya Chalcalburnus chalcoides during spawning season",2013,"Journal of Ichthyology","53","5",,"347","354",,,10.1134/S0032945213030028,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879522757&partnerID=40&md5=f34d30593e06e629f45fb08f11c42b07",Article,Scopus,2-s2.0-84879522757
"Pešić, V., Sezgin, M., Karaçuha, M.E., Ürkmez, D.","New records of marine water mites (acari: Hydrachnidia, pontarachnidae) from the southern Black Sea (Sinop Bay, Turkey)",2013,"Mediterranean Marine Science","14","1",,"45","47",,4,10.12681/mms.319,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878174284&partnerID=40&md5=b63481e5d8813ce49af4e8efb8d44754",Article,Scopus,2-s2.0-84878174284
"Fabrizio, M.C., Manderson, J.P., Pessutti, J.P.","Habitat associations and dispersal of black sea bass from a mid-Atlantic Bight reef",2013,"Marine Ecology Progress Series","482",,,"241","253",,1,10.3354/meps10302,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878358129&partnerID=40&md5=7afe2ffe11ddb8082beac5245532280c",Article,Scopus,2-s2.0-84878358129
"Mousing, E.A., Andersen, T.J., Ellegaard, M.","Changes in the Abundance and Species Composition of Phytoplankton in the Last 150 Years in the Southern Black Sea",2013,"Estuaries and Coasts","36","6",,"1206","1218",,4,10.1007/s12237-013-9623-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884905593&partnerID=40&md5=f116497cd49a5bffb0264add9e766d72",Article,Scopus,2-s2.0-84884905593
"Güttler, F.N., Niculescu, S., Gohin, F.","Turbidity retrieval and monitoring of Danube Delta waters using multi-sensor optical remote sensing data: An integrated view from the delta plain lakes to the western-northwestern Black Sea coastal zone",2013,"Remote Sensing of Environment","132",,,"86","101",,11,10.1016/j.rse.2013.01.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873487770&partnerID=40&md5=e6f2dd92e98a2fcacad2a5abb1668693",Article,Scopus,2-s2.0-84873487770
"Baytut, Ö., Moestrup, Ø., Lundholm, N., Gönülol, A.","Contributions to the diatom flora of the Black Sea from ultrastructural and molecular studies: New records of Skeletonema marinoi, Pseudo-nitzschia pungens var. aveirensis and Chaetoceros tenuissimus for the marine flora of Turkey",2013,"Nova Hedwigia","96","3-4",,"427","444",,2,10.1127/0029-5035/2013/0093,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876530167&partnerID=40&md5=2f07ca478440d8d6516cdbd05bef059a",Article,Scopus,2-s2.0-84876530167
"Bogatova, Y.I.","Hydrochemical regime of the Ukrainian part of Danube nearshore area",2013,"Water Resources","40","3",,"305","314",,,10.1134/S0097807813030020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877802528&partnerID=40&md5=3688a99b797cf601769ebb6e964c122c",Article,Scopus,2-s2.0-84877802528
"Mikaelyan, A.S., Zatsepin, A.G., Chasovnikov, V.K.","Long-term changes in nutrient supply of phytoplankton growth in the Black Sea",2013,"Journal of Marine Systems","117-118",,,"53","64",,9,10.1016/j.jmarsys.2013.02.012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875950027&partnerID=40&md5=71f7819866a0d3a461e412d50c816439",Article,Scopus,2-s2.0-84875950027
"Sipahioglu, N.O., Karahanoglu, N., Altiner, D.","Analysis of Plio-Quaternary deep marine systems and their evolution in a compressional tectonic regime, Eastern Black Sea Basin",2013,"Marine and Petroleum Geology","43",,,"187","207",,,10.1016/j.marpetgeo.2013.02.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876715182&partnerID=40&md5=3fe2e64d5370b4e2cf748662f85fe7b7",Article,Scopus,2-s2.0-84876715182
