0.4152 0.86501 0.41174 0.78774 0.34716 0.75083 0.41174 0.64472 0.43712 0.6724 0.51439 0.75429 0.60435 0.84771 0.67586 0.70008 0.6551 0.65395 0.88231 0.55015 0.83157 0.45326 1.29406 0.74045 1.45669 0.53054 1.40478 0.42328 0.94805 0.29525
0.35177 0.88347 0.33447 0.80158 0.27565 0.76467 0.33678 0.65741 0.3633 0.68278 0.45211 0.76582 0.534 0.86271 0.59743 0.70931 0.58013 0.66087 0.78658 0.56053 0.74622 0.46249 1.2214 0.73699 1.38864 0.50978 1.33328 0.4129 0.86847 0.29756
0.43366 0.88808 0.41866 0.81081 0.35638 0.77044 0.42212 0.66664 0.4498 0.69201 0.53169 0.7762 0.61243 0.87424 0.68624 0.7243 0.66433 0.67702 0.88347 0.57552 0.83618 0.48095 1.31021 0.75198 1.48206 0.53515 1.42901 0.43135 0.96536 0.31255
0.30102 0.89615 0.29641 0.81542 0.23528 0.76928 0.31371 0.66087 0.33678 0.6897 0.41636 0.78543 0.49133 0.895 0.5686 0.7416 0.55015 0.69201 0.78082 0.60435 0.73699 0.50632 1.21333 0.80158 1.3921 0.5859 1.3402 0.49594 0.85809 0.35177
0.35754 0.84079 0.34946 0.76121 0.28718 0.72084 0.35292 0.61819 0.3783 0.64472 0.46249 0.73238 0.534 0.8258 0.61589 0.68163 0.59282 0.6355 0.80504 0.54207 0.76582 0.44058 1.22601 0.71738 1.39094 0.50286 1.34481 0.40944 0.88923 0.28257
0.37253 0.73584 0.36215 0.66318 0.30448 0.62511 0.36792 0.52708 0.39444 0.5513 0.47633 0.62973 0.54207 0.722 0.61358 0.58244 0.59397 0.53861 0.80504 0.44173 0.75544 0.35292 1.19949 0.6205 1.37826 0.40713 1.31828 0.29987 0.87885 0.19376
0.31948 0.89731 0.30333 0.82119 0.24566 0.78197 0.30794 0.68048 0.33447 0.707 0.41751 0.78774 0.48902 0.8777 0.56168 0.73468 0.54438 0.6897 0.76236 0.58475 0.7047 0.49825 1.17411 0.75544 1.33789 0.53631 1.28022 0.43481 0.83041 0.33216
0.39329 0.87309 0.3783 0.79351 0.31486 0.75198 0.3806 0.64703 0.40713 0.67356 0.48902 0.75775 0.57321 0.85463 0.64703 0.7047 0.62511 0.65741 0.85002 0.55245 0.79466 0.45903 1.26523 0.73353 1.43247 0.51785 1.37941 0.4152 0.91576 0.29295
0.42443 0.85348 0.41636 0.77736 0.35638 0.73814 0.42328 0.63665 0.44519 0.66318 0.52362 0.74737 0.59397 0.83964 0.66087 0.69778 0.64357 0.6528 0.84541 0.56053 0.80158 0.47172 1.2387 0.72546 1.3944 0.51555 1.33789 0.43135 0.90307 0.3287
0.4152 0.88231 0.40252 0.80389 0.33908 0.76352 0.40713 0.6551 0.43135 0.68278 0.50747 0.76698 0.58936 0.86155 0.65972 0.71046 0.64011 0.66548 0.8604 0.55707 0.80504 0.47056 1.27676 0.72084 1.43939 0.4994 1.3748 0.40944 0.895 0.31948
0.3437 0.81311 0.33216 0.73122 0.26988 0.6897 0.34024 0.58013 0.36446 0.60781 0.44519 0.69547 0.52823 0.79351 0.59282 0.64011 0.57206 0.59282 0.80158 0.48325 0.75083 0.39214 1.23985 0.65395 1.40824 0.41866 1.34827 0.33216 0.85117 0.23297
0.43135 0.86732 0.42443 0.78428 0.3633 0.73699 0.43596 0.62742 0.45788 0.65856 0.54323 0.75083 0.62165 0.85579 0.69893 0.69778 0.67932 0.64703 0.91922 0.54553 0.86617 0.4475 1.3575 0.73353 1.52819 0.50401 1.46476 0.41174 0.97343 0.29064
0.35408 0.89846 0.34946 0.81542 0.29756 0.77159 0.36215 0.66779 0.38637 0.69432 0.46134 0.78658 0.54438 0.88347 0.61819 0.73584 0.59974 0.68855 0.81311 0.59859 0.76698 0.50286 1.24793 0.7762 1.41978 0.56283 1.36788 0.47287 0.87885 0.34946
0.23528 0.99996 0.23528 0.91461 0.17877 0.86963 0.23989 0.76121 0.26873 0.78774 0.35754 0.87885 0.44404 0.98958 0.53054 0.82811 0.51093 0.76928 0.69778 0.67932 0.65049 0.56975 1.10376 0.88577 1.30444 0.64126 1.25254 0.54553 0.79235 0.40136
0.37138 0.87193 0.36676 0.79004 0.32178 0.74391 0.38752 0.64472 0.41174 0.66894 0.48902 0.76236 0.56053 0.87078 0.65741 0.72084 0.63896 0.66433 0.83503 0.58705 0.79812 0.48441 1.16604 0.82119 1.41055 0.58821 1.36903 0.49479 0.92037 0.32524
0.3437 0.76121 0.34716 0.67932 0.29295 0.63434 0.36446 0.53861 0.38868 0.56399 0.46018 0.65741 0.53631 0.76582 0.62281 0.61935 0.60435 0.56745 0.79581 0.49017 0.76467 0.39098 1.13836 0.72315 1.37249 0.48787 1.3252 0.38752 0.89385 0.23528
0.42097 0.84195 0.42212 0.76236 0.37714 0.72315 0.43366 0.62742 0.45903 0.64934 0.534 0.73468 0.60551 0.83272 0.67817 0.69086 0.65972 0.64818 0.84541 0.56629 0.80965 0.47287 1.1695 0.77966 1.39786 0.55707 1.34712 0.45672 0.93421 0.32524
0.49248 0.82234 0.49017 0.74506 0.43596 0.70585 0.49594 0.61127 0.52247 0.63088 0.59282 0.71623 0.67702 0.81311 0.7416 0.6724 0.7243 0.62396 0.90999 0.54092 0.87655 0.44634 1.24447 0.74968 1.47283 0.51324 1.42785 0.42212 1.00918 0.28833
0.53746 0.83503 0.53746 0.7566 0.48671 0.71277 0.55822 0.61589 0.58244 0.6378 0.65741 0.73122 0.7243 0.83618 0.81888 0.69432 0.79927 0.64126 0.99304 0.56745 0.96997 0.46134 1.31021 0.79351 1.54665 0.56514 1.50628 0.47518 1.083 0.32178
0.41059 0.94805 0.40944 0.86617 0.361 0.82119 0.42443 0.72084 0.45096 0.74622 0.52708 0.83849 0.59167 0.93767 0.69086 0.79235 0.67125 0.7393 0.86847 0.65856 0.83964 0.55591 1.20064 0.87539 1.43016 0.64126 1.38979 0.54784 0.95498 0.40713
0.40482 0.78082 0.40713 0.69547 0.34831 0.65049 0.41636 0.54669 0.44173 0.57321 0.53054 0.66548 0.58359 0.77044 0.68278 0.62281 0.66779 0.5686 0.86386 0.48556 0.83272 0.37945 1.22255 0.71854 1.46361 0.47633 1.41055 0.36792 0.9619 0.21798
0.49133 0.87309 0.48671 0.79927 0.43942 0.7589 0.49825 0.66202 0.52247 0.68394 0.60089 0.76928 0.6701 0.86271 0.73468 0.72661 0.71623 0.67932 0.88923 0.60435 0.86271 0.51324 1.21102 0.79927 1.41862 0.57898 1.37941 0.49594 0.9792 0.37253
0.42212 0.69662 0.42558 0.61819 0.37714 0.56975 0.44288 0.47518 0.46826 0.49594 0.53515 0.59167 0.60089 0.69662 0.70239 0.55476 0.68509 0.50171 0.87539 0.4325 0.84195 0.33332 1.19718 0.66433 1.44285 0.43827 1.40363 0.34831 0.98266 0.18684
0.4671 0.83272 0.46249 0.76121 0.42212 0.71969 0.47979 0.63319 0.50286 0.65626 0.56975 0.7393 0.62973 0.82926 0.71508 0.70239 0.70124 0.65626 0.85002 0.59513 0.82465 0.51093 1.17065 0.80273 1.40363 0.58705 1.35865 0.49248 0.95382 0.36215
0.47749 0.7393 0.47864 0.66433 0.42904 0.61935 0.49363 0.52939 0.5167 0.55245 0.58936 0.64126 0.6724 0.74276 0.73007 0.60435 0.71392 0.55707 0.88693 0.48556 0.86386 0.39329 1.21448 0.69893 1.43708 0.47749 1.39556 0.3806 0.98958 0.24797
0.44865 0.95382 0.4498 0.88693 0.41174 0.84425 0.47172 0.76121 0.49133 0.78082 0.5513 0.86386 0.63203 0.95498 0.68855 0.83157 0.67932 0.78543 0.84541 0.72546 0.81081 0.64011 1.12106 0.94459 1.36442 0.73122 1.31713 0.64934 0.93306 0.50517
0.37022 0.8777 0.37022 0.80504 0.32063 0.76582 0.38637 0.67702 0.40828 0.70124 0.47864 0.78658 0.54207 0.87539 0.62396 0.74968 0.60781 0.70354 0.76698 0.64242 0.74276 0.55591 1.08876 0.85694 1.3252 0.63896 1.27907 0.54207 0.87309 0.40713
0.49479 0.76928 0.49363 0.69547 0.4475 0.6551 0.50863 0.57091 0.53054 0.59397 0.59743 0.67586 0.66779 0.76467 0.7416 0.63896 0.72776 0.59051 0.88923 0.52477 0.85809 0.43827 1.19257 0.74045 1.43131 0.52016 1.39094 0.4302 0.9792 0.2941
0.36792 0.87885 0.37022 0.80389 0.31948 0.76582 0.38522 0.67817 0.40828 0.70008 0.47633 0.78658 0.54207 0.8777 0.62627 0.75083 0.60781 0.70354 0.76813 0.64242 0.74391 0.55476 1.08992 0.85579 1.3252 0.6378 1.28022 0.54207 0.87193 0.40713
0.49248 0.70354 0.49594 0.62857 0.4498 0.58013 0.52823 0.49248 0.54899 0.51785 0.60666 0.61704 0.67356 0.72546 0.77159 0.59397 0.76121 0.54207 0.95728 0.48671 0.93075 0.39098 1.27215 0.74506 1.52358 0.53285 1.48783 0.43481 1.07377 0.24912
0.40598 0.7047 0.41174 0.62627 0.36215 0.58359 0.43366 0.48787 0.45788 0.51209 0.52593 0.60435 0.59974 0.71046 0.69201 0.5686 0.67817 0.51439 0.86732 0.44288 0.83157 0.34716 1.19718 0.67125 1.43708 0.44173 1.39325 0.3437 0.95844 0.19607
0.4325 0.78082 0.43366 0.70354 0.38176 0.66433 0.44519 0.56975 0.46941 0.59167 0.53746 0.67702 0.61704 0.77505 0.69086 0.63319 0.67125 0.58475 0.84887 0.50978 0.82003 0.41866 1.1868 0.71969 1.39786 0.49594 1.35634 0.40828 0.95382 0.26873
0.54323 0.87193 0.53515 0.80043 0.48441 0.77159 0.53285 0.67932 0.55822 0.70008 0.63319 0.77044 0.71162 0.85117 0.76236 0.71969 0.74276 0.67586 0.89385 0.59513 0.85463 0.51785 1.21448 0.76352 1.42208 0.52247 1.36788 0.43596 0.96074 0.36215
0.49594 0.77044 0.49363 0.69547 0.44634 0.65395 0.50632 0.57321 0.53054 0.59397 0.59743 0.67586 0.66894 0.76698 0.74045 0.64011 0.72546 0.59051 0.88693 0.52593 0.85809 0.43827 1.19372 0.7393 1.43016 0.52247 1.38979 0.4302 0.97804 0.2941
0.36907 0.8777 0.36907 0.80619 0.31948 0.76582 0.38522 0.67932 0.40944 0.70008 0.47864 0.78543 0.53977 0.87655 0.62511 0.75083 0.60666 0.70354 0.76582 0.64242 0.74276 0.55591 1.08992 0.85463 1.32636 0.6378 1.28138 0.54207 0.87193 0.40828
0.3633 0.86617 0.36907 0.78082 0.3114 0.73353 0.3806 0.62973 0.40828 0.65626 0.48671 0.75198 0.55361 0.86155 0.65741 0.707 0.63896 0.65164 0.83041 0.57437 0.80504 0.46134 1.19141 0.80619 1.43593 0.56283 1.38748 0.46018 0.93075 0.30333
0.40367 0.80504 0.40136 0.72315 0.346 0.67817 0.41636 0.57783 0.44404 0.6032 0.52016 0.69662 0.58821 0.80389 0.68394 0.6551 0.66664 0.59859 0.8604 0.52016 0.83387 0.41636 1.22832 0.75314 1.46591 0.50863 1.42208 0.41174 0.97343 0.25258
0.50401 0.76236 0.50517 0.68048 0.45672 0.63665 0.52362 0.53977 0.54784 0.56283 0.61819 0.65626 0.6897 0.75775 0.78312 0.61819 0.76582 0.56629 0.96305 0.48902 0.9296 0.38868 1.29406 0.72084 1.54203 0.47979 1.49936 0.39214 1.0657 0.23759
0.45096 0.86501 0.44865 0.78312 0.40252 0.73699 0.47172 0.63665 0.49825 0.66087 0.56514 0.76006 0.63434 0.86386 0.73814 0.722 0.72661 0.66548 0.92153 0.59859 0.89269 0.49479 1.256 0.84079 1.50859 0.61819 1.46707 0.51785 1.02764 0.346
0.39906 0.87424 0.39214 0.79235 0.33793 0.75083 0.40252 0.64703 0.42904 0.6701 0.50401 0.76467 0.5859 0.86501 0.67702 0.71508 0.65626 0.65972 0.84079 0.58013 0.81081 0.47287 1.20641 0.79927 1.43823 0.55822 1.38633 0.45326 0.93421 0.3114
0.42789 0.707 0.4302 0.63088 0.3806 0.58936 0.4475 0.49363 0.47172 0.51785 0.54207 0.61127 0.61473 0.71046 0.69893 0.5686 0.68509 0.52247 0.86386 0.45096 0.83503 0.35408 1.18219 0.68048 1.41978 0.45326 1.38518 0.36215 0.96766 0.20183
0.45326 0.78197 0.45211 0.70585 0.40482 0.66318 0.47287 0.57321 0.49363 0.59513 0.56399 0.6874 0.62281 0.78889 0.69432 0.65626 0.68855 0.60897 0.87885 0.54207 0.85579 0.45096 1.18449 0.77159 1.42555 0.56053 1.38864 0.46595 0.98727 0.31025
0.46018 0.82349 0.45903 0.75083 0.40944 0.707 0.47979 0.61704 0.50286 0.64011 0.56745 0.73238 0.64934 0.83272 0.722 0.69662 0.70816 0.64818 0.89731 0.58013 0.87655 0.48441 1.2041 0.80043 1.43593 0.59397 1.39671 0.50286 0.9965 0.34716
0.49709 0.71738 0.49363 0.63896 0.43942 0.59513 0.50863 0.4994 0.534 0.52247 0.60666 0.61358 0.6897 0.7243 0.7589 0.57437 0.74852 0.52247 0.94113 0.44288 0.90999 0.3437 1.27792 0.67471 1.51089 0.43481 1.46591 0.33793 1.0311 0.19376
0.534 0.81657 0.534 0.73699 0.48441 0.69201 0.55707 0.59974 0.57898 0.62396 0.65049 0.71854 0.722 0.82349 0.81773 0.68394 0.80619 0.62742 0.9988 0.56053 0.97458 0.46018 1.32751 0.80043 1.57779 0.58475 1.53511 0.48441 1.10722 0.31255
0.49709 0.85117 0.49709 0.7762 0.44865 0.73353 0.51439 0.64011 0.53861 0.66202 0.60781 0.75314 0.6701 0.85925 0.75314 0.71854 0.73814 0.6701 0.92614 0.59743 0.89269 0.4994 1.22717 0.83272 1.46937 0.60666 1.43131 0.50978 1.02418 0.35638
0.37714 0.88001 0.37945 0.79927 0.3264 0.75429 0.39214 0.6528 0.41866 0.67702 0.50286 0.7739 0.57206 0.88462 0.65972 0.73238 0.64242 0.67702 0.85002 0.59628 0.81888 0.48671 1.20641 0.83041 1.43593 0.58821 1.39094 0.48095 0.94344 0.3287
0.47749 0.86847 0.47749 0.79927 0.42558 0.75775 0.49133 0.66779 0.5167 0.68855 0.58936 0.77736 0.65741 0.88116 0.72892 0.74622 0.71738 0.69432 0.89039 0.63319 0.86501 0.54323 1.20064 0.86155 1.44861 0.64934 1.41286 0.55015 1.00803 0.3956
0.41405 0.76006 0.40828 0.68278 0.36676 0.64242 0.42789 0.54553 0.45326 0.56745 0.52939 0.66087 0.60205 0.76582 0.67586 0.62511 0.66202 0.57321 0.85579 0.49825 0.83964 0.39329 1.19026 0.73238 1.43362 0.49479 1.38979 0.40828 0.96997 0.24566
0.534 0.6874 0.534 0.61243 0.48671 0.5686 0.55245 0.48095 0.57552 0.50286 0.6378 0.59051 0.71046 0.6897 0.77851 0.55591 0.77159 0.50632 0.94229 0.44404 0.92499 0.34946 1.25254 0.6551 1.48437 0.44288 1.44746 0.35408 1.05416 0.20875
0.39906 0.7393 0.40713 0.66202 0.35984 0.61589 0.42443 0.52362 0.4498 0.54784 0.51901 0.64242 0.58013 0.74968 0.6724 0.61012 0.65626 0.56053 0.84541 0.49248 0.81657 0.39444 1.15451 0.73122 1.40824 0.51555 1.36903 0.40944 0.94459 0.24566
0.49594 0.82119 0.49133 0.74622 0.44519 0.70585 0.51093 0.61243 0.53631 0.63434 0.60551 0.72084 0.66894 0.81888 0.75775 0.68278 0.74276 0.63319 0.92845 0.56283 0.90538 0.4648 1.23639 0.78197 1.46822 0.56399 1.42901 0.47172 1.02418 0.32178
0.40598 0.77274 0.40713 0.69547 0.35638 0.65395 0.42558 0.55476 0.45211 0.58129 0.52247 0.6724 0.59051 0.77159 0.68394 0.63434 0.6701 0.58244 0.86155 0.51209 0.83618 0.41174 1.18449 0.74622 1.42785 0.52362 1.38633 0.42789 0.96651 0.26527
0.44404 0.83272 0.43942 0.7589 0.38868 0.71854 0.45211 0.62396 0.47518 0.64703 0.54553 0.73122 0.62165 0.82465 0.69662 0.6874 0.68278 0.6378 0.83849 0.57091 0.8085 0.47633 1.15681 0.77851 1.39671 0.54784 1.35288 0.46134 0.94459 0.32524
0.57653 0.77178 0.57768 0.69206 0.52569 0.65163 0.59155 0.55804 0.61696 0.57884 0.69669 0.67011 0.76601 0.76601 0.83071 0.63198 0.818 0.58461 0.99939 0.51529 0.97166 0.42286 1.32636 0.73366 1.57361 0.49565 1.52393 0.40438 1.11609 0.27382
0.47139 0.77294 0.47254 0.69784 0.42402 0.65278 0.49796 0.5592 0.52107 0.58461 0.5823 0.6782 0.647 0.76947 0.72904 0.64585 0.72095 0.59501 0.91505 0.53031 0.88039 0.43673 1.2166 0.76947 1.47194 0.55342 1.43497 0.4633 1.02712 0.29462
0.41362 0.89194 0.42055 0.818 0.37087 0.7741 0.43904 0.69091 0.45983 0.71171 0.52222 0.79951 0.58577 0.89772 0.65971 0.77063 0.64354 0.72326 0.82493 0.66087 0.79836 0.56844 1.11146 0.89425 1.3564 0.69669 1.31019 0.58808 0.92892 0.43442
0.52338 0.85959 0.51876 0.7868 0.46446 0.74752 0.52453 0.65163 0.54995 0.67127 0.62852 0.75676 0.71171 0.85382 0.77641 0.70824 0.75908 0.66087 0.92545 0.57999 0.89425 0.48872 1.2686 0.77641 1.48118 0.5384 1.42919 0.44712 1.0121 0.33736
0.46446 0.70477 0.46677 0.6343 0.4194 0.59039 0.49449 0.50951 0.51298 0.53147 0.56497 0.62274 0.63661 0.71979 0.71402 0.59732 0.70939 0.5488 0.87461 0.49796 0.8619 0.40669 1.16461 0.73481 1.41764 0.53378 1.38413 0.43673 0.99939 0.27497
0.51414 0.82031 0.51645 0.7429 0.46908 0.69669 0.54302 0.6031 0.56266 0.62621 0.63314 0.71748 0.69553 0.82031 0.78334 0.68513 0.77063 0.63661 0.9578 0.57075 0.93469 0.47601 1.28824 0.7868 1.52162 0.55111 1.48003 0.46446 1.07449 0.33274
0.41362 0.75099 0.43326 0.67127 0.39398 0.6135 0.48294 0.52685 0.50258 0.55804 0.55226 0.67127 0.60194 0.79258 0.73366 0.66665 0.73135 0.60888 0.94394 0.57768 0.93816 0.46561 1.2374 0.89772 1.5274 0.71633 1.50545 0.60657 1.10915 0.33967
0.38589 0.97166 0.37318 0.89541 0.31657 0.85382 0.37203 0.75214 0.39629 0.77756 0.48987 0.85613 0.56382 0.9474 0.62159 0.80414 0.60541 0.75561 0.82609 0.64354 0.79258 0.5384 1.25473 0.8076 1.4315 0.56959 1.3772 0.47716 0.90927 0.3778
0.41131 0.94971 0.39513 0.87115 0.34083 0.82955 0.38936 0.72673 0.41477 0.7533 0.50605 0.83417 0.58692 0.92545 0.64469 0.77756 0.62505 0.72673 0.85035 0.61234 0.80414 0.50258 1.26282 0.77872 1.45114 0.53493 1.38298 0.43442 0.91621 0.33621
0.3339 0.87346 0.32581 0.79143 0.26804 0.74637 0.32812 0.64238 0.35354 0.66896 0.44019 0.75792 0.52222 0.85959 0.59039 0.70824 0.57306 0.65625 0.82147 0.54187 0.77641 0.43095 1.25473 0.72441 1.43035 0.48872 1.36911 0.38358 0.89657 0.2692
